rom0517; 01.07.2013; Weitere Informationen; Studium; Ausschreibung von Promotionsstellen im Internationalen Graduiertenkolleg «Gründungsmythen Europas in Literatur Kunst und Musik»; Französisch Italienisch Sprachenübergreifend; Literaturwissenschaft Medien-/Kulturwissenschaft; 
rom0442; 12.07.2012; Stellen; Professur; Assistenzprofessur in Digital Humanities; Französisch Italienisch Spanisch Sprachenübergreifend; Literaturwissenschaft Medien-/Kulturwissenschaft Weitere Teilbereiche; 
rom0640; 30.01.2013; Tagungen; Sonstige Veranstaltung; CfA: Language Fair for European minority language communities; Sprachenübergreifend; Sprachpraxis; 
rom0955; 13.09.2013; Tagungen; Tagungsausschreibung; CfP: Las Jornadas Andinas de Literatura Latinoamericana (JALLA); Spanisch; Literaturwissenschaft Medien-/Kulturwissenschaft; 
rom2039; 23.09.2010; Stellen; Wissenschaftliche Stelle; Lecturer in Hispanic Studies; Spanisch; Literaturwissenschaft Sprachwissenschaft Medien-/Kulturwissenschaft; 
rom3403; 18.02.2011; Stellen; Professur; W3-Professur für französische Sprache und Sprachdidaktik; Französisch; Sprachwissenschaft Didaktik; 
rom0634; 26.02.2013; Tagungen; Tagungsausschreibung; CfA: Kausalität und Finalität in der Linguistik; Französisch Italienisch Portugiesisch Spanisch Sprachenübergreifend; Sprachwissenschaft; 
rom0950; 22.05.2012; Tagungen; Tagungsausschreibung; CfP L’animal l’humain et le végétal dans le texte postcolonial francophone (NeMLA 2013); Französisch; Literaturwissenschaft; 
rom2667; 27.06.2013; Weitere Informationen; Preis des Deutschen Hochschulverbandes; ; ; 
rom0584; 08.01.2011; Weitere Informationen; Allgemeine Mitteilung; Budget der Deutsch-Französischen Hochschule (DFH) 2011: 1 Million Euro zusätzlich; Französisch; ; 
rom3001; 29.05.2012; Stellen; Stipendium; Stipendien Venedig-Forschung (Deutsches Studienzentrum Venedig); Italienisch Sprachenübergreifend; Literaturwissenschaft Medien-/Kulturwissenschaft Weitere Teilbereiche; 
rom3557; 12.01.2012; Stellen; Wissenschaftliche Stelle; Wiss. Mitarbeiterstelle Romanische Sprachwissenschaft (mit Promotion); Französisch Spanisch; Sprachwissenschaft; 
rom2487; 21.04.2008; Weitere Informationen; Allgemeine Mitteilung; Nachruf Prof. Dr. Dr. h.c. Paul Miron (1926-2008); Weitere romanische Sprachen Sprachenübergreifend; Literaturwissenschaft Sprachwissenschaft; 
rom1280; 29.04.2009; Tagungen; Tagungsausschreibung; CfP Zwischen Präsenz und Repräsentation: Mythos in theoretischen und literarischen Diskursen; Sprachenübergreifend; Literaturwissenschaft Sprachwissenschaft Medien-/Kulturwissenschaft; 
rom1972; 17.02.2008; Tagungen; Tagungsprogramm; La littérature française au croisement des cultures (3e Colloque international de l’ADIREL); Französisch; Literaturwissenschaft; 
rom3571; 22.03.2012; Stellen; Wissenschaftliche Stelle; Wissenschaftliche/-r Mitarbeiter/-in Französische Sprachwissenschaft; Französisch; Sprachwissenschaft; 
rom0589; 14.03.2011; Tagungen; Tagungsausschreibung; Call for articles: Postcolonialism and Islam in the Francophone World International Journal of Francophone Studies: ; Französisch Sprachenübergreifend; Literaturwissenschaft Sprachwissenschaft Medien-/Kulturwissenschaft; 
rom2832; 24.02.2012; Tagungen; Tagungsausschreibung; REMINDER: CfP The Spectrum - University of Cambridge French Graduate Conference; Französisch; Literaturwissenschaft Medien-/Kulturwissenschaft; 
rom2412; 22.08.2011; Tagungen; Sonstige Veranstaltung; Marokkanische Filmtage Umbruch und Vielfalt; Französisch Sprachenübergreifend; Medien-/Kulturwissenschaft Weitere Teilbereiche; 
rom0241; 21.10.2010; Stellen; Wissenschaftliche Stelle; 5 Stellen Wissenschaftliche Mitarbeiter/innen im Zentrum für Literatur- und Kulturforschung (ZfL): Europäische Kultur- und Wissenschaftsgeschichte; Sprachenübergreifend; Literaturwissenschaft; 
rom1416; 21.06.2013; Tagungen; Tagungsprogramm; Diderot - Le génie des Lumières. Nature normes transgressions; Französisch; Literaturwissenschaft Medien-/Kulturwissenschaft; 
rom0911; 10.10.2011; Tagungen; Tagungsausschreibung; CfP: Italian Food: Fact and Fiction; Italienisch; Literaturwissenschaft Medien-/Kulturwissenschaft; 
rom1421; 06.06.2012; Weitere Informationen; Allgemeine Mitteilung; Die Erfurter Romanistik feiert ihren 20. Geburtstag; Französisch Italienisch Portugiesisch Spanisch; Literaturwissenschaft Sprachwissenschaft Medien-/Kulturwissenschaft; 
rom0250; 14.03.2013; Stellen; Wissenschaftliche Stelle; 6-8 Promotionsstellen im Internationalen Doktorandenkolleg (IDK) MIMESIS für Literatur- und Kunstwissenschaften im Elitenetzwerk Bayern; Sprachenübergreifend; Literaturwissenschaft Medien-/Kulturwissenschaft; 
rom2327; 12.01.2009; Stellen; Wissenschaftliche Stelle; Lektor/in für Spanisch; Spanisch; Sprachpraxis; 
rom3179; 14.01.2010; Stellen; Professur; Universitätsprofessor(in) für Fachdidaktik der Romanischen Sprachen; Französisch Italienisch Portugiesisch Spanisch Weitere romanische Sprachen; Didaktik; 
rom2965; 28.12.2007; Tagungen; Tagungsausschreibung; Stadt und Land in Mittelalter und Renaissance in der Romania - 2. Tagung des Netzwerks Mittelalter und Renaissance (Regensburg 27.-29.9.08); Sprachenübergreifend; Sprachwissenschaft Medien-/Kulturwissenschaft; 
rom3672; 25.11.2013; Stellen; Wissenschaftliche Stelle; Wissenschaftliche/r Mitarbeiterin/Mitarbeiter (spanische Literaturwissenschaft); Spanisch; Literaturwissenschaft; 
rom2196; 01.08.2013; Stellen; Wissenschaftliche Stelle; Lehrkraft für besondere Aufgaben: Interkulturelle Kommunikation und Angewandte Sprachwissenschaft; Sprachenübergreifend; Sprachwissenschaft; 
rom0533; 06.06.2012; Tagungen; Tagungsprogramm; Benjamin Fondane Claude Vigé: le questionnement des origines; Französisch; Literaturwissenschaft; 
rom0305; 03.10.2012; Tagungen; Tagungsprogramm; Ästhetik der Gewalt. Pier Paolo Pasolini und Michael Haneke; Französisch Sprachenübergreifend; Medien-/Kulturwissenschaft; 
rom0463; 09.10.2012; Tagungen; Tagungsprogramm; Auf dem Weg zu kompetenten Schülerinnen und Schülern: Theorie und Praxis eines kompetenzorientierten Fremdsprachenunterrichts im Dialog; Sprachenübergreifend; Didaktik; 
rom1458; 21.02.2012; Stellen; Stipendium; Doktoranden- und Post-Doktoranden-Stipendien Digital Humanities Herzog August Bibliothek Wolfenbüttel; Französisch Italienisch; Literaturwissenschaft Medien-/Kulturwissenschaft; 
rom3262; 24.07.2012; Stellen; Wissenschaftliche Stelle; Vier Wissenschaftliche Mitarbeiter/innen (50%) und ein/e Wissenschaftliche/r Mitarbeiter/in (100%); Sprachenübergreifend; Literaturwissenschaft Medien-/Kulturwissenschaft Weitere Teilbereiche; 
rom1819; 24.06.2011; Tagungen; Tagungsprogramm; Internationale Konferenz: The Emergence of Impartiality: Towards a Prehistory of Objectivity; Sprachenübergreifend; Literaturwissenschaft Medien-/Kulturwissenschaft Weitere Teilbereiche; 
rom1896; 17.08.2012; Stellen; Professur; Juniorprofessur für Romanische Sprachwissenschaft (W1); Französisch Italienisch Portugiesisch Spanisch; Sprachwissenschaft Medien-/Kulturwissenschaft; 
rom1666; 02.03.2012; Tagungen; Tagungsausschreibung; Fristverlängerung! Cfp: Jornadas Pedagógicas de Português de Estocolmo 2012:  Aprendizagem e Ensino de Português Língua Estrangeira e Português Língua Materna fora do espaço lusófono: convergências e divergências; Portugiesisch; Didaktik; 
rom2349; 24.04.2013; Stellen; Wissenschaftliche Stelle; Lektor/Lektorin für Spanisch; Spanisch; Sprachpraxis; 
rom1725; 13.08.2010; Weitere Informationen; Allgemeine Mitteilung; Gründung der Associazione dei Docenti di Italiano: Eine Zukunft für die italienische Sprache in Deutschland; Italienisch; Sprachpraxis Didaktik; 
rom2562; 27.04.2011; Weitere Informationen; Allgemeine Mitteilung; Opus Primum - Förderpreis der VolkswagenStiftung für die beste Nachwuchspublikation des Jahres; Französisch Italienisch Portugiesisch Spanisch Weitere romanische Sprachen Sprachenübergreifend; Literaturwissenschaft Sprachwissenschaft Medien-/Kulturwissenschaft; 
rom3696; 24.11.2011; Tagungen; Tagungsausschreibung; Workshop zum Ethoskonzept; Sprachenübergreifend; Literaturwissenschaft Weitere Teilbereiche; 
rom0919; 14.08.2012; Tagungen; Tagungsausschreibung; CfP: Jahreskonferenz der Deutschen Gesellschaft für die Erforschung des 18. Jahrhunderts; Sprachenübergreifend; Literaturwissenschaft Medien-/Kulturwissenschaft; 
rom1973; 20.05.2009; Tagungen; Tagungsprogramm; « La nation nommée Roman » face aux histoires nationales : quels enjeux éthiques pour l’écriture romanesque depuis 1960 ?; Französisch Sprachenübergreifend; Literaturwissenschaft Medien-/Kulturwissenschaft; 
rom2850; 13.10.2008; Tagungen; Sonstige Veranstaltung; Ringvorlesung Erscheinungen. Der Film und das Gespenstische; Französisch Portugiesisch Spanisch Sprachenübergreifend; Medien-/Kulturwissenschaft; 
rom1934; 06.12.2012; Weitere Informationen; Allgemeine Mitteilung; Körber Stiftung - Deutscher Studienpreis; ; ; 
rom1054; 30.01.2012; Tagungen; Tagungsausschreibung; CfP Populäre Musik und Kulturkritik; Französisch Italienisch Portugiesisch Spanisch Sprachenübergreifend; Literaturwissenschaft Medien-/Kulturwissenschaft; 
rom3279; 08.10.2010; Stellen; Stipendium; Visiting Fellowships 2011-12 ; Französisch Italienisch Portugiesisch Spanisch Weitere romanische Sprachen; Literaturwissenschaft Sprachwissenschaft Medien-/Kulturwissenschaft; 
rom2524; 04.10.2010; Weitere Informationen; Studium; Neuer Master-Studiengang Crioulística e Língua Caboverdiana; Portugiesisch Weitere romanische Sprachen; Sprachwissenschaft Medien-/Kulturwissenschaft Sprachpraxis; 
rom0807; 27.11.2013; Tagungen; Tagungsausschreibung; CfP: Digital Humanities – methodischer Brückenschlag oder ‚feindliche Übernahme‘? Chancen und Risiken der Begegnung zwischen Geisteswissenschaften und Informatik: Jahrestagung der Digital Humanities im deutschsprachigen Raum; Sprachenübergreifend; Literaturwissenschaft Sprachwissenschaft; 
rom1957; 27.09.2011; Tagungen; Tagungsausschreibung; Kulturvermittler Spanien - Deutschland / Mediadores entre la cultura española y alemana; Spanisch; Literaturwissenschaft Medien-/Kulturwissenschaft; 
rom1325; 01.10.2008; Weitere Informationen; Allgemeine Mitteilung; Communicator-Preis 2009: 50.000 Euro für die beste Darstellung von Wissenschaft in der Öffentlichkeit; Sprachenübergreifend; Literaturwissenschaft Sprachwissenschaft Medien-/Kulturwissenschaft; 
rom1046; 28.10.2010; Tagungen; Tagungsausschreibung; CfP: Phraséologie contrastive français - allemand; Französisch Sprachenübergreifend; Sprachwissenschaft; 
rom3188; 31.10.2012; Stellen; Professur; Universitätsprofessur für Kultur und Wissen; Sprachenübergreifend; Medien-/Kulturwissenschaft; 
rom1990; 28.03.2011; Tagungen; Tagungsausschreibung; CfP: Langues en contact: le français à travers le monde; Französisch Sprachenübergreifend; Sprachwissenschaft; 
rom2522; 03.08.2009; Weitere Informationen; Studium; Neuer Master North and Latin American Studies; Portugiesisch Spanisch Sprachenübergreifend; Literaturwissenschaft Medien-/Kulturwissenschaft Weitere Teilbereiche; 
rom1036; 13.07.2012; Tagungen; Tagungsausschreibung; CfP: Paisajes lingüísticos y dinámicas culturales en el mundo hispanohablante contemporáneo (Hispanistentag 2013); Spanisch; Sprachwissenschaft Medien-/Kulturwissenschaft; 
rom0527; 19.02.2014; Tagungen; Tagungsausschreibung; Balkanromanistentag 2014; Weitere romanische Sprachen; Literaturwissenschaft Sprachwissenschaft Medien-/Kulturwissenschaft; 
rom3756; 08.07.2008; Weitere Informationen; Allgemeine Mitteilung; Zs.: TRIVIUM. Deutsch-französische Zeitschrift für Geistes- und Sozialwissenschaften - Neue Online Zeitschrift Nr. 1: 'Iconic Turn' und gesellschaftliche Reflexion; Französisch; Literaturwissenschaft Sprachwissenschaft Medien-/Kulturwissenschaft; 
rom3142; 29.07.2008; Weitere Informationen; Allgemeine Mitteilung; ...über kulturelle Grenzen hinweg: Ausschreibung zum Wettbewerb der Zeitschrift Humboldt des Goethe-Instituts; Sprachenübergreifend; Weitere Teilbereiche; 
rom2707; 01.02.2012; Stellen; Professur; Professur für Fremdsprachendidaktik; Französisch Italienisch Portugiesisch Spanisch Sprachenübergreifend; Didaktik; 
rom2236; 18.08.2010; Stellen; Wissenschaftliche Stelle; Lehrkraft für besondere Aufgaben 'Spanische Sprache und Kultur' (50%); Spanisch; Literaturwissenschaft Sprachwissenschaft Medien-/Kulturwissenschaft Sprachpraxis Didaktik; 
rom2277; 09.02.2014; Stellen; Wissenschaftliche Stelle; Leiter/in Sprachzentrum Spanisch (zzgl. Lehrdeputat); Spanisch; Sprachpraxis Didaktik Weitere Teilbereiche; 
rom3066; 10.11.2011; Stellen; Stipendium; Tandem-Fellowship für Linguistik und Literaturwissenschaft (FRIAS School of Language & Literature); Sprachenübergreifend; Literaturwissenschaft Sprachwissenschaft; 
rom2046; 28.04.2011; Stellen; Wissenschaftliche Stelle; Lecturer in Italian; Italienisch; Medien-/Kulturwissenschaft Sprachpraxis; 
rom1312; 22.01.2011; Tagungen; Tagungsausschreibung; Colloque international Romania : réalité(s) et concept(s); Französisch Italienisch Portugiesisch Spanisch Weitere romanische Sprachen; Sprachwissenschaft; 
rom1214; 26.03.2013; Tagungen; Tagungsausschreibung; CfP: Trends in Toponymy 6; Sprachenübergreifend; Sprachwissenschaft; 
rom0263; 19.09.2011; Stellen; Stipendium; 7 Doktorandenstipendien  im DFG-Graduiertenkolleg Funktionen des Literarischen in Prozessen der Globalisierung; Sprachenübergreifend; Literaturwissenschaft Medien-/Kulturwissenschaft; 
rom1575; 26.05.2009; Tagungen; Tagungsprogramm; Faszination oder Ignoranz? Perspektiven auf Italiens aktuelle Rolle in Europa; Italienisch; Medien-/Kulturwissenschaft; 
rom2025; 10.01.2013; Stellen; Wissenschaftliche Stelle; Lecturer in French Philosophy; Französisch; Medien-/Kulturwissenschaft; 
rom1246; 02.08.2010; Tagungen; Tagungsausschreibung; CfP: Von der digitalen zur interkulturellen Revolution?; Sprachenübergreifend; Sprachwissenschaft Medien-/Kulturwissenschaft; 
rom2325; 28.08.2012; Stellen; Wissenschaftliche Stelle; Lektor/in für Spanisch; Spanisch; Sprachpraxis; 
rom2565; 11.06.2013; Tagungen; Tagungsprogramm; Pablo Neruda-Tage 2013; Spanisch; Literaturwissenschaft; 
rom3175; 29.09.2011; Stellen; Wissenschaftliche Stelle; Universitätsassistent/Universitätsassistentin Media Studies und Cultural Studies Klagenfurt; Sprachenübergreifend; Medien-/Kulturwissenschaft; 
rom3034; 14.03.2008; Weitere Informationen; Studium; Summer School Menschen-Bilder / Images of Human Nature; Sprachenübergreifend; Medien-/Kulturwissenschaft Weitere Teilbereiche; 
rom1998; 17.10.2012; Tagungen; Tagungsausschreibung; Le Franco-Allemand oder die Frage nach den Herausforderungen transnationaler Vernetzung / Le Franco-Allemand ou les enjeux des réseaux transnationaux; Französisch Sprachenübergreifend; Medien-/Kulturwissenschaft Weitere Teilbereiche; 
rom0032; 21.10.2010; Stellen; Stipendium; 10 Doktorandenstipendien: „Languages of Emotion“; Sprachenübergreifend; Literaturwissenschaft Sprachwissenschaft Medien-/Kulturwissenschaft; 
rom0364; 25.03.2010; Stellen; Professur; Alexander von Humboldt-Professur; Sprachenübergreifend; Literaturwissenschaft Sprachwissenschaft Medien-/Kulturwissenschaft Didaktik; 
rom1142; 10.07.2012; Tagungen; Tagungsausschreibung; CfP: Sektion Religiosos ilustrados científicos y literatos: El factor religioso en la ilustración española e hispanoamericana Hispanistentag 2012; Spanisch; Literaturwissenschaft Medien-/Kulturwissenschaft; 
rom2686; 07.10.2010; Stellen; Professur; Professor in the rank of Lecturer (Tenure Track) or Senior Lecturer in the field of French literature; Französisch; Literaturwissenschaft; 
rom0621; 07.11.2011; Tagungen; Tagungsausschreibung; CfA: Face Work und Social Media; Sprachenübergreifend; Sprachwissenschaft; 
rom1071; 03.11.2009; Weitere Informationen; Forum Junge Romanistik; CfP Repräsentationsformen von Wissen - XXVI. Forum Junge Romanistik; Französisch Italienisch Portugiesisch Spanisch Weitere romanische Sprachen; Literaturwissenschaft Sprachwissenschaft Medien-/Kulturwissenschaft Didaktik; 
rom1029; 02.04.2012; Tagungen; Tagungsausschreibung; CfP: Nouvelles perspectives en sémantique lexicale et en organisation du discours; Sprachenübergreifend; Sprachwissenschaft; 
rom0954; 27.02.2013; Tagungen; Tagungsausschreibung; CfP: L’art de la réception; Sprachenübergreifend; Literaturwissenschaft Medien-/Kulturwissenschaft; 
rom2475; 17.10.2012; Sprachen; Französisch; Nachruf auf Hermann Schmitz-Wenzel; ; ; 
rom1694; 23.05.2012; Weitere Informationen; Allgemeine Mitteilung; Georg-Rudolf-Lind-Förderpreis für Lusitanistik; Portugiesisch; Literaturwissenschaft Sprachwissenschaft Medien-/Kulturwissenschaft; 
rom0205; 08.05.2012; Stellen; Wissenschaftliche Stelle; 3 Qualifikationsstellen (50%) im Linguistischen Internationalen Promotionsprogramm (LIPP) der LMU München; Sprachenübergreifend; Sprachwissenschaft; 
rom0239; 27.03.2008; Stellen; Wissenschaftliche Stelle; 5 research positions Zukunftskolleg Konstanz; Sprachenübergreifend; Literaturwissenschaft Sprachwissenschaft Medien-/Kulturwissenschaft Weitere Teilbereiche; 
rom2650; 25.04.2012; Stellen; Professur; Poste de professeur(e) invité(e) en linguistique; Französisch; Sprachwissenschaft; 
rom1567; 21.01.2013; Tagungen; Tagungsprogramm; Face Work and Social Media; Französisch Italienisch Spanisch Sprachenübergreifend; Sprachwissenschaft; 
rom3736; 19.06.2009; Weitere Informationen; Allgemeine Mitteilung; Zs.: Italienisch Nr. 61 Mai 2009 u.a. Schwerpunkt zu Dino Buzzati; Italienisch; Literaturwissenschaft Sprachwissenschaft Medien-/Kulturwissenschaft Sprachpraxis; 
